# Settlement label points — where the map draws a settlement's dot (§6D TEL-5).
#
# Generated by build_settlement_points.py: OpenStreetMap place nodes (ODbL) assigned
# to the election office's settlement boundaries by point-in-polygon. The basemap
# prints each settlement's name at this exact point, so the dot and the label agree.
# `id` is the office's own "<maz>/<taz>"; `name` is its spelling, and the loader
# falls back to it when an election renumbers the ids. Do not hand-edit: re-run the
# script.
id,name,lat,lon,osm_node,place
18/069,Ják,47.14105,16.58072,268197118,village
18/070,Jákfa,47.33842,16.95495,371388199,village
18/071,Jánosháza,47.11988,17.16427,494394144,town
18/072,Karakó,47.11587,17.20066,494393755,village
18/073,Katafa,46.97568,16.62944,331963815,village
18/074,Káld,47.16406,17.04488,701741854,village
18/075,Kám,47.10395,16.8812,568375862,village
18/076,Keléd,47.07588,17.11691,611616540,village
18/077,Kemeneskápolna,47.20795,17.10604,452449776,village
18/078,Kemenesmagasi,47.33179,17.21114,293447383,village
18/079,Kemenesmihályfa,47.2854,17.1136,452446692,village
18/080,Kemenespálfa,47.13679,17.17376,716357051,village
18/081,Kemenessömjén,47.2945,17.13379,452446797,village
18/082,Kemenesszentmárton,47.29355,17.1634,293447545,village
18/083,Kemestaródfa,46.99645,16.51775,697347540,village
18/084,Kenéz,47.20247,16.7884,700706016,village
18/085,Kenyeri,47.38607,17.0926,367896399,village
18/086,Kercaszomor,46.78895,16.35088,381440238,village
18/087,Kerkáskápolna,46.78482,16.4272,381440247,village
18/088,Kétvölgy,46.88375,16.22358,413927172,village
18/089,Kisrákos,46.85765,16.50112,413934315,village
18/090,Kissomlyó,47.14405,17.10251,716357049,village
18/091,Kisunyom,47.14706,16.64147,716320098,village
18/092,Kiszsidány,47.41108,16.63886,668781119,village
18/093,Kondorfa,46.89665,16.39293,700705867,village
18/094,Köcsk,47.19085,17.10316,452449486,village
18/095,Körmend,47.00871,16.60487,268197049,town
18/096,Kőszeg,47.38949,16.54068,286103368,town
18/097,Kőszegdoroszló,47.34542,16.54226,700706034,village
18/098,Kőszegpaty,47.32693,16.64867,668781170,village
18/099,Kőszegszerdahely,47.34063,16.51572,700705928,village
18/100,Lócs,47.40328,16.81567,700706047,village
18/101,Lukácsháza,47.32699,16.58454,700706035,village
18/102,Magyarlak,46.95189,16.34867,413948184,village
18/103,Magyarnádalja,47.00958,16.53259,697347593,village
18/104,Magyarszecsőd,47.03639,16.64992,697347777,village
18/105,Magyarszombatfa,46.76095,16.34036,381440253,village
18/106,Meggyeskovácsi,47.16272,16.86844,701741752,village
18/107,Megyehíd,47.21174,16.84155,701741760,village
18/108,Mersevát,47.28946,17.20495,701741898,village
18/109,Mesterháza,47.37364,16.86335,377746898,village
18/110,Mesteri,47.22555,17.08691,452449941,village
18/111,Meszlen,47.33127,16.70229,668781140,village
18/112,Mikosszéplak,47.03237,16.97463,568335601,village
18/113,Molnaszecsőd,47.0458,16.67659,700705879,village
18/114,Nagygeresd,47.39487,16.93222,701741897,village
18/115,Nagykölked,47.06588,16.55461,413969768,village
18/116,Nagymizdó,46.99215,16.65486,697347711,village
18/117,Nagyrákos,46.82869,16.45848,276105205,village
18/118,Nagysimonyi,47.26317,17.06565,293447824,village
18/119,Nagytilaj,46.97951,16.96271,1042466717,village
18/120,Narda,47.23883,16.46108,413976195,village
18/121,Nádasd,46.96507,16.6129,413959224,village
18/122,Nárai,47.19336,16.55351,413980069,village
18/123,Nemesbőd,47.26894,16.73543,700706006,village
18/124,Nemescsó,47.35063,16.61656,668781233,village
18/125,Nemeskeresztúr,47.0936,17.19342,701741852,village
18/126,Nemeskocs,47.19949,17.1865,452450307,village
18/127,Nemeskolta,47.1421,16.76623,700705947,village
18/128,Nemesládony,47.40036,16.88712,701741896,village
18/129,Nemesmedves,46.99783,16.40175,413945079,village
18/130,Nemesrempehollós,47.09022,16.67763,700705906,village
18/131,Nick,47.40202,17.01967,371385542,village
18/132,Nyőgér,47.18159,16.93771,371390282,village
18/133,Olaszfa,47.01355,16.88411,347300617,village
18/134,Orfalu,46.88141,16.26653,413929926,village
18/135,Ostffyasszonyfa,47.32746,17.04282,367895933,village
18/136,Oszkó,47.0465,16.87452,347300107,village
18/137,Ólmod,47.41427,16.58969,678289080,village
18/138,Ölbő,47.30039,16.86196,701741815,village
18/139,Őrimagyarósd,46.88676,16.53534,696677585,village
18/140,Őriszentpéter,46.84157,16.41822,276952211,town
18/141,Pankasz,46.83819,16.49964,276105219,village
18/142,Pácsony,47.01566,16.85084,347300497,village
18/143,Pápoc,47.4131,17.1289,277516896,village
18/144,Pecöl,47.20534,16.82787,701741753,village
18/145,Perenye,47.29034,16.57618,700706017,village
18/146,Peresznye,47.42459,16.6478,286103082,village
18/147,Petőmihályfa,46.98075,16.78644,347300608,village
18/148,Pinkamindszent,47.03884,16.48391,413966395,village
18/149,Pornóapáti,47.15606,16.46589,413979529,village
18/150,Porpác,47.24192,16.80219,371754531,village
18/151,Pósfa,47.32743,16.85397,701741823,village
18/152,Pusztacsó,47.33285,16.62238,668781155,village
18/153,Püspökmolnári,47.09097,16.79646,700705921,village
18/154,Rábagyarmat,46.94271,16.42177,413941950,village
18/155,Rábahídvég,47.07238,16.74136,544368826,village
18/156,Rábapaty,47.3028,16.92788,371388395,village
18/157,Rábatöttös,47.13225,16.80869,914355266,village
18/158,Rádóckölked,47.07728,16.58947,413971181,village
18/159,Rátót,46.96519,16.42547,413942072,village
18/160,Répcelak,47.41951,17.01543,282440643,town
18/161,Répceszentgyörgy,47.35064,16.84686,701741824,village
18/162,Rönök,46.97712,16.36545,413955261,village
18/163,Rum,47.13019,16.84448,701741751,village
18/164,Sajtoskál,47.40328,16.85394,410872622,village
18/165,Salköveskút,47.2951,16.69515,668781073,village
18/166,Sárfimizdó,46.94116,16.71501,697353520,village
18/167,Sárvár,47.25174,16.93422,25914519,town
18/168,Sé,47.24394,16.55425,700705936,village
18/169,Simaság,47.42348,16.84327,724152263,village
18/170,Sitke,47.24282,17.02428,293447887,village
18/171,Sorkifalud,47.13139,16.75157,700705946,village
18/172,Sorkikápolna,47.14041,16.70088,700705944,village
18/173,Sorokpolány,47.13739,16.67561,700705931,village
18/174,Sótony,47.1962,16.94843,371389952,village
18/175,Söpte,47.28295,16.65491,1768963478,village
18/176,Szaknyér,46.86434,16.52767,697353460,village
18/177,Szakonyfalu,46.92591,16.22762,413919925,village
18/178,Szalafő,46.86552,16.36359,276953318,village
18/179,Szarvaskend,46.98879,16.67656,697347734,village
18/180,Szatta,46.79889,16.48044,276103155,village
18/181,Szeleste,47.31296,16.83116,701741809,village
18/182,Szemenye,47.10155,16.90673,701741843,village
18/183,Szentgotthárd,46.95285,16.27485,286106057,town
18/184,Szentpéterfa,47.09444,16.47888,413968869,village
18/185,Szergény,47.32864,17.26828,701741899,village
18/186,Szombathely,47.22912,16.61876,1704499260,city
18/187,Szőce,46.88786,16.56983,697353476,village
18/188,Tanakajd,47.18894,16.73445,700705956,village
18/189,Táplánszentkereszt,47.19856,16.69673,700705948,village
18/190,Telekes,46.94481,16.76975,697347855,village
18/191,Tokorcs,47.26979,17.0998,293447823,village
18/192,Tompaládony,47.38056,16.88376,377725422,village
18/193,Tormásliget,47.42812,16.77623,700706046,village
18/194,Torony,47.23989,16.52971,700705934,village
18/195,Tömörd,47.36121,16.67793,668781178,village
18/196,Uraiújfalu,47.37122,16.98396,371385883,village
18/197,Vasalja,47.01212,16.51344,1031031085,village
18/198,Vasasszonyfa,47.31239,16.67187,668781065,village
18/199,Vasegerszeg,47.37298,16.92078,371387253,village
18/200,Vashosszúfalu,47.11269,17.05974,701741882,village
18/201,Vaskeresztes,47.19399,16.44867,413977692,village
18/202,Vassurány,47.2864,16.70554,700706041,village
18/203,Vasszentmihály,46.96989,16.4083,413942362,village
18/204,Vasszécseny,47.18176,16.76796,700705963,village
18/205,Vasszilvágy,47.3026,16.74974,668781095,village
18/206,Vasvár,47.04906,16.79988,286105334,town
18/207,Vámoscsalád,47.38982,16.97092,371386097,village
18/208,Vásárosmiske,47.20744,17.06235,452450109,village
18/209,Vát,47.28299,16.77583,700706010,village
18/210,Velem,47.34589,16.48988,700705927,village
18/211,Velemér,46.7389,16.36325,381440259,village
18/212,Vép,47.23082,16.72303,700705985,town
18/213,Viszák,46.88237,16.49729,413935367,village
18/214,Vönöck,47.31329,17.16057,293447462,village
18/215,Zsennye,47.11294,16.81623,716356984,village
18/216,Zsédeny,47.34061,16.90466,371387953,village
19/001,Adásztevel,47.3041,17.54007,716417513,village
19/002,Adorjánháza,47.2431,17.23954,716357143,village
19/003,Ajka,47.10566,17.55873,285886520,town
19/004,Alsóörs,46.98827,17.97707,244531760,village
19/005,Apácatorna,47.1119,17.2954,305338785,village
19/006,Aszófő,46.92889,17.83339,321363920,village
19/007,Ábrahámhegy,46.81478,17.5715,244531311,village
19/008,Badacsonytomaj,46.8058,17.51469,244531289,town
19/009,Badacsonytördemic,46.81203,17.47369,706497547,village
19/010,Bakonybél,47.25511,17.72802,296137600,village
19/011,Bakonyjákó,47.22616,17.59824,323203645,village
19/012,Bakonykoppány,47.33048,17.68665,296137797,village
19/013,Bakonynána,47.28197,17.96923,716417911,village
19/014,Bakonyoszlop,47.34174,17.92321,716417837,village
19/015,Bakonypölöske,47.21069,17.48804,305919422,village
19/016,Bakonyság,47.40044,17.65163,825462226,village
19/017,Bakonyszentiván,47.39072,17.67181,382592736,village
19/018,Bakonyszentkirály,47.36393,17.8826,321903152,village
19/019,Bakonyszücs,47.34285,17.68137,382629120,village
19/020,Bakonytamási,47.41028,17.73323,382592596,village
19/021,Balatonakali,46.88366,17.75268,26612056,village
19/022,Balatonalmádi,47.03028,18.01558,244531781,town
19/023,Balatoncsicsó,46.9266,17.66889,706545890,village
19/024,Balatonederics,46.80914,17.38131,244531158,village
19/025,Balatonfőkajár,47.02029,18.21222,27313526,village
19/026,Balatonfüred,46.95673,17.88889,296137465,town
19/027,Balatonfűzfő,47.062,18.04097,244531825,town
19/028,Balatonhenye,46.91197,17.61553,706545880,village
19/029,Balatonkenese,47.03551,18.10874,244531904,town
19/030,Balatonrendes,46.82738,17.5858,244531352,village
19/031,Balatonszepezd,46.85183,17.66376,244531467,village
19/032,Balatonszőlős,46.96737,17.82921,285901432,village
19/033,Balatonudvari,46.90542,17.80482,25871288,village
19/035,Barnag,46.97961,17.74712,706545897,village
19/036,Bazsi,46.93155,17.24751,305928673,village
19/037,Bánd,47.12204,17.77958,716417701,village
19/038,Berhida,47.11099,18.13394,285941295,town
19/039,Béb,47.34403,17.60067,296137785,village
19/040,Békás,47.33175,17.35016,716357253,village
19/041,Bodorfa,47.07597,17.34298,716357026,village
19/042,Borszörcsök,47.13427,17.40377,716357210,village
19/043,Borzavár,47.29282,17.82883,716417779,village
19/044,Csabrendek,47.01318,17.28956,298021960,village
19/045,Csajág,47.04468,18.18589,706921003,village
19/046,Csehbánya,47.18183,17.6842,716417659,village
19/047,Csesznek,47.35431,17.88279,321902871,village
19/048,Csetény,47.31716,17.99628,310093448,village
19/049,Csopak,46.97969,17.92314,244531719,village
19/050,Csót,47.36061,17.6034,382628972,village
19/051,Csögle,47.21909,17.25477,716357142,village
19/052,Dabronc,47.03193,17.1678,703468421,village
19/053,Dabrony,47.2423,17.32804,716357201,village
19/054,Dáka,47.28652,17.42789,305341395,village
19/055,Devecser,47.10405,17.43642,285886599,town
19/056,Doba,47.16597,17.37985,716357138,village
19/057,Döbrönte,47.2279,17.54783,321896944,village
19/058,Dörgicse,46.91566,17.72365,262809045,village
19/059,Dudar,47.31058,17.94393,371177523,village
19/060,Egeralja,47.23693,17.24057,760256585,village
19/061,Egyházaskesző,47.41671,17.32918,285885249,village
19/062,Eplény,47.2078,17.91639,296137322,village
19/063,Farkasgyepű,47.20384,17.63073,716417696,village
19/064,Felsőörs,47.01447,17.95325,467080260,village
19/065,Ganna,47.23293,17.52535,716417459,village
19/066,Gecse,47.44397,17.52572,724836284,village
19/067,Gic,47.43288,17.75238,825462241,village
19/068,Gógánfa,47.02148,17.18638,703468423,village
19/069,Gyepükaján,47.04423,17.32656,305928326,village
19/070,Gyulakeszi,46.86791,17.48082,475555192,village
19/071,Hajmáskér,47.14447,18.01427,371171550,village
19/072,Halimba,47.03326,17.53562,298024116,village
19/073,Hárskút,47.18486,17.80843,296137258,village
19/074,Hegyesd,46.91608,17.52111,760259765,village
19/075,Hegymagas,46.83335,17.43304,704267510,village
19/076,Herend,47.13285,17.75234,285941739,town
19/077,Hetyefő,47.04468,17.16116,704267430,village
19/078,Hidegkút,47.00118,17.82848,495588650,village
19/079,Homokbödöge,47.30306,17.58986,716417761,village
19/080,Hosztót,47.08675,17.24012,716357013,village
19/081,Iszkáz,47.1641,17.29797,305338305,village
19/082,Jásd,47.28295,18.02616,716417930,village
19/083,Kamond,47.14832,17.20344,701741885,village
19/084,Kapolcs,46.9559,17.60893,1837581394,village
19/085,Karakószörcsök,47.13211,17.28647,305338185,village
19/086,Káptalanfa,47.06589,17.34413,305928236,village
19/087,Káptalantóti,46.84981,17.51365,475555191,village
19/088,Kemeneshőgyész,47.35496,17.29818,724152269,village
19/089,Kemenesszentpéter,47.42727,17.22932,277516894,village
19/090,Kerta,47.16225,17.27449,305338256,village
19/091,Kékkút,46.85067,17.55992,472644528,village
19/092,Királyszentistván,47.10927,18.04365,716417872,village
19/093,Kisapáti,46.84262,17.46719,760260419,village
19/094,Kisberzseny,47.10575,17.26598,305340179,village
19/095,Kiscsősz,47.19589,17.27984,716357055,village
19/096,Kislőd,47.14467,17.62173,285886230,village
19/097,Kispirit,47.1972,17.24012,716357141,village
19/098,Kisszőlős,47.19781,17.33073,716357168,village
19/099,Kolontár,47.08708,17.47378,716417448,village
19/100,Köveskál,46.8814,17.60567,472644373,village
19/101,Kővágóörs,46.84904,17.60161,472644441,village
19/102,Kup,47.24837,17.46456,305918882,village
19/103,Külsővat,47.29632,17.22566,716357053,village
19/104,Küngös,47.06601,18.17343,706921085,village
19/105,Lesencefalu,46.84484,17.34576,704267437,village
19/106,Lesenceistvánd,46.87027,17.36101,1826049754,village
19/107,Lesencetomaj,46.85658,17.36116,704267466,village
19/108,Litér,47.09992,18.0076,716417456,village
19/109,Lovas,46.99337,17.95881,455397377,village
19/110,Lovászpatona,47.43916,17.63348,724387718,village
19/111,Lókút,47.2058,17.86899,296136934,village
19/112,Magyargencs,47.3754,17.28692,724152273,village
19/113,Magyarpolány,47.16853,17.55014,482963398,village
19/114,Malomsok,47.45255,17.39605,285885374,village
19/115,Marcalgergelyi,47.31203,17.26995,716357236,village
19/116,Marcaltő,47.43463,17.3665,285885252,village
19/117,Márkó,47.12113,17.81441,296137361,village
19/118,Megyer,47.06112,17.19233,716356992,village
19/119,Mencshely,46.9455,17.69992,706545894,village
19/120,Mezőlak,47.32908,17.3713,716357252,village
19/121,Mihályháza,47.3098,17.33857,716357247,village
19/122,Mindszentkálla,46.87418,17.55291,475555194,village
19/123,Monostorapáti,46.92236,17.55087,492043186,village
19/124,Monoszló,46.90299,17.64074,706545882,village
19/125,Nagyacsád,47.36592,17.37257,724152272,village
19/126,Nagyalásony,47.22979,17.35813,305341616,village
19/127,Nagydém,47.43874,17.67432,724387722,village
19/128,Nagyesztergár,47.27674,17.90506,371177519,village
19/129,Nagygyimót,47.33921,17.54985,296137782,village
19/130,Nagypirit,47.20032,17.22535,716357052,village
19/131,Nagytevel,47.29641,17.56548,716417530,village
19/132,Nagyvázsony,46.98353,17.69849,311298379,village
19/133,Nemesgörzsöny,47.39396,17.36252,285885279,village
19/134,Nemesgulács,46.83476,17.48338,706497557,village
19/135,Nemeshany,47.0695,17.36408,305928166,village
19/136,Nemesszalók,47.27442,17.30158,716357158,village
19/137,Nemesvámos,47.05486,17.87183,706545899,village
19/138,Nemesvita,46.82427,17.36858,704267450,village
19/139,Németbánya,47.21471,17.64657,323200596,village
19/140,Noszlop,47.1793,17.45822,305919492,village
19/141,Nóráp,47.27375,17.45717,305919393,village
19/142,Nyárád,47.28299,17.36117,716357202,village
19/143,Nyirád,47.00563,17.45459,298024096,village
19/144,Olaszfalu,47.24365,17.90789,285940983,village
19/145,Oroszi,47.15467,17.41621,716357221,village
19/146,Óbudavár,46.93788,17.69077,706545892,village
19/147,Öcs,47.00108,17.61215,311298044,village
19/148,Örvényes,46.91483,17.8165,27301592,village
19/149,Öskü,47.16012,18.07309,285902291,village
19/150,Ősi,47.1436,18.18829,825462230,village
19/151,Paloznak,46.98335,17.94088,455397363,village
19/152,Papkeszi,47.08206,18.08141,718486011,village
19/153,Pápa,47.32611,17.47053,268183245,town
19/154,Pápadereske,47.2925,17.40022,716357248,village
19/155,Pápakovácsi,47.26428,17.48472,305919294,village
19/156,Pápasalamon,47.2296,17.42216,716357222,village
19/157,Pápateszér,47.38193,17.6995,382592599,village
19/158,Pécsely,46.95514,17.78645,35300125,village
19/159,Pénzesgyőr,47.23044,17.78712,296137495,village
19/160,Pétfürdő,47.15997,18.12095,285902147,village
19/161,Porva,47.30691,17.81261,716417832,village
19/162,Pula,46.99742,17.64795,311298305,village
19/163,Pusztamiske,47.06279,17.44789,716417445,village
19/164,Raposka,46.8484,17.4231,704267512,village
19/165,Révfülöp,46.82819,17.62691,244531422,village
19/166,Rigács,47.06478,17.21544,825462236,village
19/167,Salföld,46.834,17.55014,472644540,village
19/168,Sáska,46.93597,17.4787,760259764,village
19/169,Somlójenő,47.12276,17.35437,716357056,village
19/170,Somlószőlős,47.17484,17.35559,305341906,village
19/171,Somlóvásárhely,47.12095,17.37624,716357077,village
19/172,Somlóvecse,47.19524,17.35141,716357107,village
19/173,Sóly,47.12987,18.0321,716417869,village
19/174,Sümeg,46.97843,17.28117,26843041,town
19/175,Sümegprága,46.94112,17.27742,305928657,village
19/176,Szápár,47.31719,18.03713,371177530,village
19/177,Szentantalfa,46.91415,17.67399,706545886,village
19/178,Szentbékkálla,46.88645,17.56458,475555193,village
19/179,Szentgál,47.11258,17.73511,716417613,village
19/180,Szentimrefalva,47.07298,17.28201,305339295,village
19/181,Szentjakabfa,46.93401,17.67607,706545888,village
19/182,Szentkirályszabadja,47.05652,17.97053,706545903,village
19/183,Szigliget,46.80145,17.43323,244531248,village
19/184,Szőc,47.02217,17.51329,311297654,village
19/185,Tagyon,46.90235,17.68035,706545884,village
19/186,Takácsi,47.4004,17.46984,277545813,village
19/187,Taliándörögd,46.97945,17.5688,1836610863,village
19/188,Tapolca,46.8821,17.43896,25915038,town
19/189,Tés,47.25786,18.03049,716417917,village
19/190,Tihany,46.91434,17.8873,30747764,village
19/191,Tótvázsony,47.0083,17.78743,311298465,village
19/192,Tüskevár,47.11844,17.31291,305338487,village
19/193,Ugod,47.31804,17.6014,382628973,village
19/194,Ukk,47.04374,17.21409,703468424,village
19/195,Uzsa,46.89537,17.33818,825462239,village
19/196,Úrkút,47.08247,17.64366,716417452,village
19/197,Vanyola,47.38527,17.59913,724387715,village
19/198,Vaszar,47.40241,17.51608,724836271,village
19/199,Várkesző,47.42922,17.31534,285885211,village
19/200,Városlőd,47.14607,17.6541,277545423,village
19/201,Várpalota,47.20062,18.13998,285902043,town
19/202,Vászoly,46.93921,17.7592,262808755,village
19/203,Veszprém,47.09338,17.90804,334943106,city
19/204,Veszprémfajsz,47.03641,17.8957,706545902,village
19/205,Veszprémgalsa,47.09288,17.2669,305339171,village
19/206,Vid,47.21306,17.33715,305341532,village
19/207,Vigántpetend,46.96445,17.62691,357961254,village
19/208,Vilonya,47.11024,18.0613,716417875,village
19/209,Vinár,47.31085,17.2823,716357237,village
19/210,Vöröstó,46.9717,17.72336,706545895,village
19/211,Zalaerdőd,47.0548,17.14223,704267429,village
19/212,Zalagyömörő,47.0178,17.22642,794207487,village
19/213,Zalahaláp,46.91477,17.45834,706607166,village
19/214,Zalameggyes,47.08082,17.21954,716357009,village
19/215,Zalaszegvár,47.09807,17.22404,716357010,village
19/216,Zánka,46.87293,17.68339,3252267073,village
19/217,Zirc,47.26138,17.87182,285941012,town
19/218,Balatonakarattya,47.02397,18.14394,285901638,village
20/001,Alibánfa,46.88465,16.92099,353954338,village
20/002,Almásháza,46.84253,17.04733,353954354,village
20/003,Alsónemesapáti,46.85339,16.93049,353954342,village
20/004,Alsópáhok,46.76132,17.1739,353954489,village
20/005,Alsórajk,46.65371,16.99684,274696063,village
20/006,Alsószenterzsébet,46.74526,16.47729,353954226,village
20/007,Babosdöbréte,46.812,16.77789,276769267,village
20/008,Baglad,46.68055,16.48446,353954247,village
20/009,Bagod,46.87686,16.74376,331963787,village
20/010,Bak,46.73063,16.84558,276106139,village
20/011,Baktüttös,46.70128,16.8189,353954437,village
20/012,Balatongyörök,46.76162,17.35049,244531045,village
20/013,Balatonmagyaród,46.59144,17.1791,353954504,village
20/014,Barlahida,46.71648,16.70159,353954440,village
20/015,Batyk,46.98989,17.03574,353954360,village
20/016,Bánokszentgyörgy,46.54581,16.78342,353954311,village
20/017,Bázakerettye,46.52427,16.72853,353954297,village
20/018,Becsehely,46.44762,16.79165,1279115769,village
20/019,Becsvölgye,46.75928,16.68129,276104832,village
20/020,Belezna,46.32846,16.94113,353954398,village
20/021,Belsősárd,46.64261,16.4716,353954254,village
20/022,Bezeréd,46.86924,17.01296,353954352,village
20/023,Bocfölde,46.7789,16.84403,353954464,village
20/024,Bocska,46.55615,16.91615,331962212,village
20/025,Boncodfölde,46.86865,16.73844,276105841,village
20/026,Borsfa,46.50132,16.78419,353954309,village
20/027,Bókaháza,46.77359,17.10603,353954482,village
20/028,Böde,46.83605,16.71726,353954460,village
20/029,Bödeháza,46.64117,16.40256,353954252,village
20/030,Börzönce,46.57912,16.88773,353954458,village
20/031,Búcsúszentlászló,46.78796,16.93197,353954470,village
20/032,Bucsuta,46.56449,16.8341,353954414,village
20/033,Csapi,46.53214,17.08648,353954529,village
20/034,Csatár,46.77799,16.8678,353954468,village
20/035,Cserszegtomaj,46.80619,17.22647,285887003,village
20/036,Csertalakos,46.64154,16.69856,353954289,village
20/037,Csesztreg,46.7184,16.51647,276105158,village
20/038,Csonkahegyhát,46.80103,16.71998,276941835,village
20/039,Csöde,46.83627,16.54228,353901146,village
20/040,Csömödér,46.61139,16.63921,353954281,village
20/041,Csörnyeföld,46.49884,16.63336,353954279,village
20/042,Dióskál,46.67475,17.0555,353954502,village
20/043,Dobri,46.51643,16.58171,353954272,village
20/044,Dobronhegy,46.81625,16.74729,276769902,village
20/045,Döbröce,46.93726,17.18938,353954374,village
20/046,Dötk,46.94291,17.00695,353954357,village
20/047,Egeraracsa,46.67326,17.07726,353954499,village
20/048,Egervár,46.9336,16.85218,353954329,village
20/049,Eszteregnye,46.47018,16.88425,353954406,village
20/050,Esztergályhorváti,46.70058,17.1084,353954494,village
20/051,Felsőpáhok,46.78449,17.15591,290650412,village
20/052,Felsőrajk,46.68096,16.98631,274696302,village
20/053,Felsőszenterzsébet,46.75258,16.45514,353954222,village
20/054,Fityeház,46.37483,16.90569,353954399,village
20/055,Fűzvölgy,46.52237,16.93988,353954515,village
20/056,Galambok,46.52226,17.12578,353954534,village
20/057,Garabonc,46.58624,17.11968,274684709,village
20/058,Gáborjánháza,46.63079,16.41978,353954257,village
20/059,Gellénháza,46.76017,16.78368,276106030,village
20/060,Gelse,46.60218,16.98945,353954507,village
20/061,Gelsesziget,46.5661,16.98832,353954543,village
20/062,Gétye,46.76289,17.06964,353954481,village
20/063,Gombosszeg,46.75568,16.71925,276941352,village
20/064,Gosztola,46.58667,16.52801,353954262,village
20/065,Gősfa,46.95815,16.85727,353954330,village
20/066,Gutorfölde,46.6413,16.73647,353954432,village
20/067,Gyenesdiás,46.77252,17.286,244530932,village
20/068,Gyűrűs,46.88439,16.99223,353954347,village
20/069,Hagyárosbörönd,46.91044,16.70455,331963796,village
20/070,Hahót,46.64888,16.9228,274697323,village
20/071,Hernyék,46.64974,16.642,353954284,village
20/072,Hévíz,46.7906,17.18345,88991312,town
20/073,Homokkomárom,46.50551,16.91566,353954519,village
20/074,Hosszúvölgy,46.51243,16.93039,353954517,village
20/075,Hottó,46.84678,16.75353,353954462,village
20/076,Iborfia,46.73829,16.74963,353954452,village
20/077,Iklódbördőce,46.60518,16.6117,353954280,village
20/078,Kacorlak,46.57384,16.9541,353954509,village
20/079,Kallósd,46.87164,17.06232,353954355,village
20/080,Karmacs,46.83653,17.17405,353954387,village
20/081,Kálócfa,46.75637,16.56096,353954234,village
20/082,Kányavár,46.57284,16.68058,353954292,village
20/083,Kávás,46.86198,16.70867,276105786,village
20/084,Kehidakustány,46.843,17.0943,290650042,village
20/085,Kemendollár,46.90299,16.94942,353954343,village
20/086,Keménfa,46.84003,16.63894,353954316,village
20/087,Kerecseny,46.62542,17.04541,274694959,village
20/088,Kerkabarabás,46.67903,16.55763,353954260,village
20/089,Kerkafalva,46.77319,16.48504,276105201,village
20/090,Kerkakutas,46.75941,16.50556,353954230,village
20/091,Kerkaszentkirály,46.50068,16.57949,353954277,village
20/092,Kerkateskánd,46.57383,16.57096,353954265,village
20/093,Keszthely,46.76751,17.24628,88984459,town
20/094,Kilimán,46.63775,16.99495,274695418,village
20/095,Kisbucsa,46.817,16.94164,353954350,village
20/096,Kiscsehi,46.52118,16.67361,353954299,village
20/097,Kisgörbő,46.9373,17.15669,353954371,village
20/098,Kiskutas,46.91261,16.79644,353954322,village
20/099,Kispáli,46.90904,16.82826,353954326,village
20/100,Kisrécse,46.50021,17.06143,353954531,village
20/101,Kissziget,46.62259,16.66567,353954285,village
20/102,Kistolmács,46.48532,16.75276,353954307,village
20/103,Kisvásárhely,46.99496,17.19868,353954367,village
20/104,Kozmadombja,46.76676,16.55075,353954233,village
20/105,Kustánszeg,46.78533,16.67989,276942483,village
20/106,Külsősárd,46.62747,16.48632,353954259,village
20/107,Lakhegy,46.95218,16.83226,353954325,village
20/108,Lasztonya,46.55613,16.7163,353954295,village
20/109,Lendvadedes,46.58042,16.50867,353954261,village
20/110,Lendvajakabfa,46.67601,16.44279,353954244,village
20/111,Lenti,46.62401,16.54259,285944075,town
20/112,Letenye,46.4332,16.72308,21371958,town
20/113,Lickóvadamos,46.74464,16.77045,353954455,village
20/114,Ligetfalva,46.82329,17.06047,277002330,village
20/115,Lispeszentadorján,46.54208,16.69568,353954294,village
20/116,Liszó,46.36627,17.0067,353954395,village
20/117,Lovászi,46.55551,16.55642,353954263,village
20/118,Magyarföld,46.77645,16.41645,353954217,village
20/119,Magyarszentmiklós,46.53782,16.93563,353954514,village
20/120,Magyarszerdahely,46.55493,16.93582,353954511,village
20/121,Maróc,46.54839,16.66517,353954293,village
20/122,Márokföld,46.71623,16.44049,1029568837,village
20/123,Miháld,46.44891,17.1271,353954538,village
20/124,Mihályfa,46.97897,17.18955,353954369,village
20/125,Mikekarácsonyfa,46.66035,16.69366,540620301,village
20/126,Milejszeg,46.78877,16.74198,276770052,village
20/127,Misefa,46.80512,16.98416,353954473,village
20/128,Molnári,46.38511,16.83129,353954403,village
20/129,Murakeresztúr,46.3625,16.87722,353954400,village
20/130,Murarátka,46.45699,16.67453,353954305,village
20/131,Muraszemenye,46.47624,16.62463,353954304,village
20/132,Nagybakónak,46.55163,17.04449,353954524,village
20/133,Nagygörbő,46.93111,17.17934,353954375,village
20/134,Nagykanizsa,46.45483,16.99239,286101602,town
20/135,Nagykapornak,46.81819,16.99273,277002290,village
20/136,Nagykutas,46.9278,16.80438,353954324,village
20/137,Nagylengyel,46.77858,16.76338,276766945,village
20/138,Nagypáli,46.90869,16.84117,353954327,village
20/139,Nagyrada,46.61953,17.11834,274685196,village
20/140,Nagyrécse,46.48873,17.05162,353954532,village
20/141,Nemesapáti,46.87276,16.94886,353954340,village
20/142,Nemesbük,46.82166,17.14436,353954389,village
20/143,Nemeshetés,46.80082,16.91222,353954469,village
